Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	68	16.748768472906402	0.046139903674859574	PIGR, FLT1, SLC40A1, ATP2A2, AQP4, MIA3, MAGT1, VLDLR, CLDN2, SLC4A4, HERPUD1, CDH4, EDNRB, SLC16A7, UBXN4, RAB5IF, SLC16A5, ABCC3, ABCG8, ST6GAL1, CERS6, ABCC2, CXADR, SIGMAR1, LSR, TM4SF4, PRLR, PLPP5, STIM1, ADGRF5, CANX, TMEM106B, CDHR5, TCTA, SLC29A1, ATF6, LRRC59, COL13A1, PPM1L, MAOB, MGST3, GOSR2, SLC41A2, ABHD2, DERL3, SEL1L, ILDR2, STRA6L, ASIC5, PODXL, ORMDL2, PLXNA2, UGT3A2, MLEC, SCAP, CHSY3, ST3GAL1, JAM2, ATP9A, BTNL9, SYT3, EDEM1, SYVN1, FMO1, LYSMD3, CLCN5, AADAC, STT3B	379	1647	11328	1.2340403035502305	1.0	1.0	0.9992107340173638
INTERPRO	IPR003439:ABC_transporter-like_ATP-bd	5	1.2315270935960592	0.047038576885200356	ABCC3, ABCG8, ABCD2, ABCD3, ABCC2	388	41	11584	3.640935378425949	1.0	1.0	0.9977409638554217
KEGG_PATHWAY	mmu05010:Alzheimer disease	21	5.172413793103448	0.04765874532705703	PSMD11, ADRM1, ATP2A2, NDUFC2, IRS2, IDE, TUBB4B, TUBA4A, ATP5F1A, TUBB5, APC, PSMC4, PSMD2, NDUFS5, PSMC1, DDIT3, NDUFS4, PSMD3, PSMC2, PSMD1, ATF6	247	301	5496	1.5523961962150457	0.9999993581424922	0.4774643456102537	0.4594776750564428
GOTERM_CC_DIRECT	GO:0090575~RNA polymerase II transcription regulator complex	9	2.2167487684729066	0.04797219087277223	JUN, MAFB, DDIT3, CEBPG, GATA4, ATF6, JUNB, NFE2L2, HIPK2	386	121	11609	2.2369931058108166	0.9999999968190669	0.7071456284208647	0.6822711590794271
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO)	7	1.7241379310344827	0.04808330372269147	RANBP2, ESRRA, MAFB, CBS, FMO2, CLDN2, HIPK2	379	79	11328	2.6484085367890184	1.0	1.0	0.9992107340173638
KEGG_PATHWAY	mmu00270:Cysteine and methionine metabolism	6	1.477832512315271	0.049054556055847985	SDS, MDH2, CBS, KYAT3, MAT1A, GCLM	247	45	5496	2.9668016194331983	0.9999995817501501	0.4774643456102537	0.4594776750564428
UP_SEQ_FEATURE	DOMAIN:Tubulin/FtsZ GTPase	3	0.7389162561576355	0.05005397362656318	TUBB5, TUBB4B, TUBA4A	379	11	11328	8.151595106740226	1.0	1.0	0.9992107340173638
INTERPRO	IPR017975:Tubulin_CS	3	0.7389162561576355	0.050162601262312825	TUBB5, TUBB4B, TUBA4A	388	11	11584	8.142455482661669	1.0	1.0	0.9977409638554217
INTERPRO	IPR003008:Tubulin_FtsZ_GTPase	3	0.7389162561576355	0.050162601262312825	TUBB5, TUBB4B, TUBA4A	388	11	11584	8.142455482661669	1.0	1.0	0.9977409638554217
INTERPRO	IPR008280:Tub_FtsZ_C	3	0.7389162561576355	0.050162601262312825	TUBB5, TUBB4B, TUBA4A	388	11	11584	8.142455482661669	1.0	1.0	0.9977409638554217
INTERPRO	IPR000217:Tubulin	3	0.7389162561576355	0.050162601262312825	TUBB5, TUBB4B, TUBA4A	388	11	11584	8.142455482661669	1.0	1.0	0.9977409638554217
INTERPRO	IPR023123:Tubulin_C	3	0.7389162561576355	0.050162601262312825	TUBB5, TUBB4B, TUBA4A	388	11	11584	8.142455482661669	1.0	1.0	0.9977409638554217
SMART	SM00406:IGv	4	0.9852216748768473	0.05020753854854288	BTNL9, PIGR, CXADR, JAM2	170	30	6044	4.740392156862745	0.9998163478797298	1.0	1.0
INTERPRO	IPR043129:ATPase_NBD	5	1.2315270935960592	0.05067498730366505	HSPA5, HYOU1, HSPA13, ACTB, ACTG1	388	42	11584	3.554246440844379	1.0	1.0	0.9977409638554217
GOTERM_BP_DIRECT	GO:0008206~bile acid metabolic process	4	0.9852216748768473	0.05084739849723689	ABCC2, SULT2A7, ACNAT2, ACNAT1	388	25	11449	4.721237113402061	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	4	0.9852216748768473	0.05084739849723689	PDIA3, PPIA, PDIA6, PDIA4	388	25	11449	4.721237113402061	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0010898~positive regulation of triglyceride catabolic process	3	0.7389162561576355	0.0512320645235958	AADAC, APOH, FGF21	388	11	11449	8.047563261480787	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0006983~ER overload response	3	0.7389162561576355	0.0512320645235958	SELENOS, HSPA5, DDIT3	388	11	11449	8.047563261480787	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0060979~vasculogenesis involved in coronary vascular morphogenesis	3	0.7389162561576355	0.0512320645235958	SPRED1, GATA4, FGF1	388	11	11449	8.047563261480787	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:1902176~negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	3	0.7389162561576355	0.0512320645235958	GATA4, PPIA, NFE2L2	388	11	11449	8.047563261480787	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0008228~opsonization	3	0.7389162561576355	0.0512320645235958	C3, C1RA, LBP	388	11	11449	8.047563261480787	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0030235~nitric-oxide synthase regulator activity	3	0.7389162561576355	0.05127403750081986	DDAH1, ACTB, ACTG1	385	11	11355	8.043683589138134	1.0	0.6578719726800107	0.6413599945017806
GOTERM_MF_DIRECT	GO:0004771~sterol ester esterase activity	3	0.7389162561576355	0.05127403750081986	CES1B, CES1G, LCAT	385	11	11355	8.043683589138134	1.0	0.6578719726800107	0.6413599945017806
GOTERM_MF_DIRECT	GO:0030957~Tat protein binding	3	0.7389162561576355	0.05127403750081986	GABARAPL1, ACTB, ACTG1	385	11	11355	8.043683589138134	1.0	0.6578719726800107	0.6413599945017806
SMART	SM00409:IG	9	2.2167487684729066	0.05137442625299307	BTNL9, PIGR, CXADR, FLT1, ADGRF5, ILDR2, LSR, A1BG, JAM2	170	146	6044	2.1916196615632555	0.9998504328011144	1.0	1.0
INTERPRO	IPR036249:Thioredoxin-like_sf	8	1.9704433497536946	0.05211354795051176	PDIA3, PRDX4, GLRX5, GSTA2, MAGT1, UBXN4, PDIA6, PDIA4	388	101	11584	2.3648055527202203	1.0	1.0	0.9977409638554217
INTERPRO	IPR003960:ATPase_AAA_CS	4	0.9852216748768473	0.05451208533402996	VCP, PSMC4, PSMC1, PSMC2	388	26	11584	4.593180015860428	1.0	1.0	0.9977409638554217
SMART	SM00638:LPD_N	2	0.49261083743842365	0.05514587547261726	MTTP, APOB	170	2	6044	35.55294117647059	0.9999231019269966	1.0	1.0
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	5	1.2315270935960592	0.05639981695901034	DNAJC3, GADD45B, RGN, TAF7, PPIA	388	43	11449	3.4311316231119635	1.0	1.0	0.9915254237288136
KEGG_PATHWAY	mmu00280:Valine, leucine and isoleucine degradation	6	1.477832512315271	0.05736354038885975	ALDH6A1, AOX1, ABAT, HMGCS2, ACADM, ACAT1	247	47	5496	2.840554742010509	0.9999999677510044	0.5403275417273241	0.5199727370732126
GOTERM_CC_DIRECT	GO:0042627~chylomicron	3	0.7389162561576355	0.05813035219611129	APOH, LSR, APOB	386	12	11609	7.51878238341969	0.9999999999555022	0.8262814347875819	0.7972162586895262
INTERPRO	IPR002347:SDR_fam	5	1.2315270935960592	0.05839624826691937	RDH16F2, SPR, RDH9, HSD17B12, DHRS7L	388	44	11584	3.3926897844423616	1.0	1.0	0.9977409638554217
INTERPRO	IPR018181:Heat_shock_70_CS	3	0.7389162561576355	0.05889501841846334	HSPA5, HYOU1, HSPA13	388	12	11584	7.463917525773197	1.0	1.0	0.9977409638554217
INTERPRO	IPR013126:Hsp_70_fam	3	0.7389162561576355	0.05889501841846334	HSPA5, HYOU1, HSPA13	388	12	11584	7.463917525773197	1.0	1.0	0.9977409638554217
INTERPRO	IPR036525:Tubulin/FtsZ_GTPase_sf	3	0.7389162561576355	0.05889501841846334	TUBB5, TUBB4B, TUBA4A	388	12	11584	7.463917525773197	1.0	1.0	0.9977409638554217
GOTERM_BP_DIRECT	GO:0061049~cell growth involved in cardiac muscle cell development	3	0.7389162561576355	0.06013542666226129	GATA4, PDLIM5, AGT	388	12	11449	7.376932989690722	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0004806~triacylglycerol lipase activity	3	0.7389162561576355	0.06018413496790123	LIPC, AADAC, ABHD2	385	12	11355	7.373376623376624	1.0	0.7593231695116872	0.7402648601051852
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	10	2.4630541871921183	0.06151941780878842	NQO1, STIM1, TRIM24, UBR4, SYVN1, SCAP, IDE, PGPEP1, SQSTM1, CTSC	388	147	11449	2.007328704677747	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0001676~long-chain fatty acid metabolic process	4	0.9852216748768473	0.06157729757118465	CPT2, CYP2E1, ACOT4, ACOT3	388	27	11449	4.37151584574265	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0009101~glycoprotein biosynthetic process	6	1.477832512315271	0.06473118879416659	GMPPB, NUS1, ST6GAL1, STT3B, ST3GAL1, UGGT1	388	64	11449	2.7663498711340204	1.0	1.0	0.9915254237288136
INTERPRO	IPR036291:NAD(P)-bd_dom_sf	9	2.2167487684729066	0.06489780181875425	RDH16F2, ADH4, MECR, SPR, RDH9, MDH2, HSD17B12, DHRS7L, HTATIP2	388	128	11584	2.0992268041237114	1.0	1.0	0.9977409638554217
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	99	24.38423645320197	0.06500093068335823	USP6NL, ERRFI1, GLDC, JPT2, IRS2, AQP4, CLDN2, SLC4A4, ACTB, ACTG1, TGM1, CDH4, EDNRB, SLC16A7, PLS3, SLC16A5, ABCG8, GABARAPL1, ATP6V1G1, CXADR, RPSA, PDIA6, PLPP5, STIM1, LRATD2, PLAA, WDFY3, ATP6V1A, COL13A1, ARHGEF26, DCUN1D3, ABHD2, SLC41A2, NEDD4L, A1BG, STRA6L, HSP90B1, ASIC5, ADAP2, PODXL, PLXNA2, SYT3, HSPA5, CYP2C29, VNN1, NMT1, NFE2L2, PIGR, DOCK4, FLT1, TREH, CLTB, SLC40A1, MAGT1, IDE, VLDLR, CYP2C39, CYP2C38, CYP2C37, AKAP12, SPRED1, ABCC3, ABCC2, UGT1A1, SIGMAR1, LSR, PJA2, ETV5, PTP4A1, SLC22A26, ADGRF5, MMP19, TMEM106B, CDHR5, SLC29A1, SLC20A1, FGL1, ABHD17C, HSPA13, MESD, ATP5F1A, CYP2C54, CYP2C50, JAM2, ATP9A, UBQLN2, NKTR, BCHE, ADRM1, SYVN1, LYSMD3, SULF2, CYP2C69, CYP2C68, CLCN5, APC, KANSL2, KLF9, PIK3AP1	386	2571	11609	1.1580855012968483	0.9999999999975854	0.836181086383766	0.8067676813350908
GOTERM_CC_DIRECT	GO:0000839~Hrd1p ubiquitin ligase ERAD-L complex	2	0.49261083743842365	0.06523076543032369	SEL1L, SYVN1	386	2	11609	30.075129533678755	0.9999999999978104	0.836181086383766	0.8067676813350908
GOTERM_CC_DIRECT	GO:0034515~proteasome storage granule	2	0.49261083743842365	0.06523076543032369	PSMD2, PSMD1	386	2	11609	30.075129533678755	0.9999999999978104	0.836181086383766	0.8067676813350908
KEGG_PATHWAY	mmu05017:Spinocerebellar ataxia	10	2.4630541871921183	0.0653691317539089	PSMD11, PSMC4, PSMD2, PSMC1, ADRM1, PSMD3, PSMC2, ATP2A2, PSMD1, VLDLR	247	113	5496	1.9691161190928306	0.9999999973275157	0.5957215252901591	0.5732799609812833
UP_SEQ_FEATURE	DOMAIN:Ig-like V-type 4	2	0.49261083743842365	0.06562666936548991	PIGR, A1BG	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:Ig-like V-type 5	2	0.49261083743842365	0.06562666936548991	PIGR, A1BG	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:Vitellogenin	2	0.49261083743842365	0.06562666936548991	MTTP, APOB	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REGION:Interaction with PPIB	2	0.49261083743842365	0.06562666936548991	CANX, CALR	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	MUTAGEN:C->A: Substrate-trapping mutant.	2	0.49261083743842365	0.06562666936548991	CRELD2, PDIA4	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	MUTAGEN:C->S: Abolishes activity.	2	0.49261083743842365	0.06562666936548991	PTP4A1, NEDD4L	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REPEAT:PC 7	2	0.49261083743842365	0.06562666936548991	PSMD2, PSMD1	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REPEAT:PC 6	2	0.49261083743842365	0.06562666936548991	PSMD2, PSMD1	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	REPEAT:PC 5	2	0.49261083743842365	0.06562666936548991	PSMD2, PSMD1	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:Ig-like V-type 3	2	0.49261083743842365	0.06562666936548991	PIGR, A1BG	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:Flavodoxin-like fold	2	0.49261083743842365	0.06562666936548991	NQO1, NQO2	379	2	11328	29.889182058047492	1.0	1.0	0.9992107340173638
INTERPRO	IPR051545:NAD(P)H_dehydrogenase_qn	2	0.49261083743842365	0.06570298179305727	NQO1, NQO2	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR011030:Lipovitellin_superhlx_dom	2	0.49261083743842365	0.06570298179305727	MTTP, APOB	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR015816:Vitellinogen_b-sht_N	2	0.49261083743842365	0.06570298179305727	MTTP, APOB	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR015819:Lipid_transp_b-sht_shell	2	0.49261083743842365	0.06570298179305727	MTTP, APOB	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR023366:ATP_synth_asu-like_sf	2	0.49261083743842365	0.06570298179305727	ATP6V1A, ATP5F1A	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR051874:Ig-like_domain-LISCH7	2	0.49261083743842365	0.06570298179305727	ILDR2, LSR	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR003680:Flavodoxin_fold	2	0.49261083743842365	0.06570298179305727	NQO1, NQO2	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR000634:Ser/Thr_deHydtase_PyrdxlP-BS	2	0.49261083743842365	0.06570298179305727	SRR, SDS	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR008664:LISCH7	2	0.49261083743842365	0.06570298179305727	ILDR2, LSR	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR001747:Vitellogenin_N	2	0.49261083743842365	0.06570298179305727	MTTP, APOB	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR011945:HAD-SF_ppase_IA/epoxid_hydro_N	2	0.49261083743842365	0.06570298179305727	EPHX2, ACAD10	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
INTERPRO	IPR023198:PGP-like_dom2	2	0.49261083743842365	0.06570298179305727	EPHX2, ACAD10	388	2	11584	29.855670103092784	1.0	1.0	0.9977409638554217
GOTERM_BP_DIRECT	GO:0032789~unsaturated monocarboxylic acid metabolic process	2	0.49261083743842365	0.06646442989469377	ACOT4, ACOT3	388	2	11449	29.507731958762886	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0001543~ovarian follicle rupture	2	0.49261083743842365	0.06646442989469377	NRIP1, AGT	388	2	11449	29.507731958762886	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0015779~glucuronoside transport	2	0.49261083743842365	0.06646442989469377	ABCC3, ABCC2	388	2	11449	29.507731958762886	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:1900143~positive regulation of oligodendrocyte apoptotic process	2	0.49261083743842365	0.06646442989469377	AKAP12, CERS6	388	2	11449	29.507731958762886	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0032788~saturated monocarboxylic acid metabolic process	2	0.49261083743842365	0.06646442989469377	ACOT4, ACOT3	388	2	11449	29.507731958762886	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0061944~negative regulation of protein K48-linked ubiquitination	2	0.49261083743842365	0.06646442989469377	PPIA, TRIM44	388	2	11449	29.507731958762886	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0047822~hypotaurine monooxygenase activity	2	0.49261083743842365	0.06649464373425414	FMO1, FMO3	385	2	11355	29.493506493506494	1.0	0.8226558248051123	0.8020079243146273
GOTERM_CC_DIRECT	GO:0008250~oligosaccharyltransferase complex	3	0.7389162561576355	0.06723064011125757	MLEC, MAGT1, STT3B	386	13	11609	6.9404145077720205	0.9999999999990664	0.836181086383766	0.8067676813350908
GOTERM_BP_DIRECT	GO:0006099~tricarboxylic acid cycle	4	0.9852216748768473	0.06730498563257653	CS, MDH2, NDUFS4, IDH2	388	28	11449	4.21539027982327	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	4	0.9852216748768473	0.06730498563257653	EIF5A, NQO2, AGT, NFE2L2	388	28	11449	4.21539027982327	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0071385~cellular response to glucocorticoid stimulus	4	0.9852216748768473	0.06730498563257653	ZFP36, UGT1A1, HMGCS2, ETNPPL	388	28	11449	4.21539027982327	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	4	0.9852216748768473	0.06730498563257653	JUN, NDUFS4, MMP19, HMGCS2	388	28	11449	4.21539027982327	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0033554~cellular response to stress	4	0.9852216748768473	0.06730498563257653	DERL3, UBR4, SQSTM1, NFE2L2	388	28	11449	4.21539027982327	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0140662~ATP-dependent protein folding chaperone	4	0.9852216748768473	0.0673773594952668	HSPA5, HYOU1, HSPA13, HSP90B1	385	28	11355	4.213358070500927	1.0	0.8226558248051123	0.8020079243146273
UP_SEQ_FEATURE	DOMAIN:Carboxylesterase type B	3	0.7389162561576355	0.06796061912099066	BCHE, CES1B, CES1G	379	13	11328	6.897503551857114	1.0	1.0	0.9992107340173638
GOTERM_BP_DIRECT	GO:0060612~adipose tissue development	5	1.2315270935960592	0.06902357115766249	UBB, FGL1, ADRM1, HMGCS2, ACAT1	388	46	11449	3.2073621694307484	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0051287~NAD binding	5	1.2315270935960592	0.06911323488388646	ADH4, ALDH1A1, IDH2, AOX1, HTATIP2	385	46	11355	3.2058159232072274	1.0	0.8229642199962703	0.8023085790716611
KEGG_PATHWAY	mmu00380:Tryptophan metabolism	5	1.2315270935960592	0.06923018749876164	DDC, MAOB, KYAT3, AOX1, ACAT1	247	35	5496	3.178716020821284	0.9999999992020999	0.5957215252901591	0.5732799609812833
KEGG_PATHWAY	mmu00983:Drug metabolism - other enzymes	8	1.9704433497536946	0.06936483513652537	CES1B, UCK1, UGT1A1, DPYS, GSTA2, MGST3, CES1G, CYP2E1	247	81	5496	2.1976308292097766	0.9999999992351047	0.5957215252901591	0.5732799609812833
GOTERM_BP_DIRECT	GO:0034383~low-density lipoprotein particle clearance	3	0.7389162561576355	0.06952122793221602	LIPC, APOB, A1CF	388	13	11449	6.809476605868359	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0006702~androgen biosynthetic process	3	0.7389162561576355	0.06952122793221602	RDH16F2, RDH9, HSD17B12	388	13	11449	6.809476605868359	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0120013~lipid transfer activity	3	0.7389162561576355	0.06957689574605191	BLTP3B, TTPA, MTTP	385	13	11355	6.806193806193806	1.0	0.8229642199962703	0.8023085790716611
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	10	2.4630541871921183	0.07033351556245543	NQO1, PRDX4, SRXN1, ALDH1A1, UBR4, TXNIP, HAO1, IDE, GCLM, NFE2L2	388	151	11449	1.954154434355158	1.0	1.0	0.9915254237288136
KEGG_PATHWAY	mmu05207:Chemical carcinogenesis - receptor activation	12	2.955665024630542	0.07200352150955795	CYP2B9, JUN, UGT1A1, CYP2B10, NR1I3, GSTA2, EPHX2, MGST3, CYP3A13, CYP3A25, CYP3A59, HSP90B1	247	150	5496	1.780080971659919	0.9999999996661681	0.6007150937368835	0.5780854155481653
SMART	SM00204:TGFB	3	0.7389162561576355	0.07217682286895533	GDF15, INHBB, INHBC	170	16	6044	6.666176470588235	0.9999963128462589	1.0	1.0
GOTERM_BP_DIRECT	GO:0048545~response to steroid hormone	4	0.9852216748768473	0.07326587349690594	ERRFI1, JUN, MAOB, JUNB	388	29	11449	4.070031994312123	1.0	1.0	0.9915254237288136
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate	15	3.6945812807881775	0.07342275997338074	DDX17, ESRRA, RANBP2, JUN, HNRNPA3, KRT8, RPSA, HIPK2, NRIP1, PSMD3, TRIM24, PDLIM5, SQSTM1, PPIA, JUNB	379	273	11328	1.64226275044217	1.0	1.0	0.9992107340173638
KEGG_PATHWAY	mmu01200:Carbon metabolism	9	2.2167487684729066	0.07453477780941113	CS, ALDH6A1, SDS, MDH2, GLDC, IDH2, RGN, HAO1, ACAT1	247	99	5496	2.0228192859771803	0.9999999998496338	0.6045598644541125	0.581785349012348
GOTERM_CC_DIRECT	GO:0034362~low-density lipoprotein particle	3	0.7389162561576355	0.07676366780113299	SELENOS, LSR, APOB	386	14	11609	6.444670614359733	0.9999999999999843	0.9258163571166949	0.8932499525950021
INTERPRO	IPR020892:Cyclophilin-type_PPIase_CS	3	0.7389162561576355	0.07774917623838234	RANBP2, PPIA, NKTR	388	14	11584	6.3976435935198825	1.0	1.0	0.9977409638554217
INTERPRO	IPR017937:Thioredoxin_CS	3	0.7389162561576355	0.07774917623838234	PDIA3, PDIA6, PDIA4	388	14	11584	6.3976435935198825	1.0	1.0	0.9977409638554217
UP_KW_MOLECULAR_FUNCTION	KW-0012~Acyltransferase	10	2.4630541871921183	0.07841254377416199	TGM1, CPT2, GM4952, NMT1, LCAT, CROT, ACNAT2, ACNAT1, CRAT, ACAT1	259	141	6951	1.9033927544565843	0.9964270882520242	0.6270279272805714	0.6179405660156356
GOTERM_BP_DIRECT	GO:0071257~cellular response to electrical stimulus	3	0.7389162561576355	0.07934686894810468	CALR, ACTB, ACTG1	388	14	11449	6.3230854197349045	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0030520~estrogen receptor signaling pathway	3	0.7389162561576355	0.07934686894810468	DDX17, RBFOX2, TAF7	388	14	11449	6.3230854197349045	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	4	0.9852216748768473	0.07945302532944784	APCS, HP, LBP, ORM3	388	30	11449	3.9343642611683847	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0055007~cardiac muscle cell differentiation	4	0.9852216748768473	0.07945302532944784	ABCC2, GATA4, ACADM, CALR	388	30	11449	3.9343642611683847	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0016853~isomerase activity	4	0.9852216748768473	0.07953691483274246	CYP2J6, ECH1, ACADM, PBLD2	385	30	11355	3.9324675324675322	1.0	0.9262991465905545	0.9030498945625222
INTERPRO	IPR036259:MFS_trans_sf	7	1.7241379310344827	0.08036930280585834	SLC22A26, SLC40A1, SLC16A7, SLC37A4, SLC29A1, SLC17A1, SLC16A5	388	90	11584	2.322107674684994	1.0	1.0	0.9977409638554217
UP_KW_MOLECULAR_FUNCTION	KW-0049~Antioxidant	3	0.7389162561576355	0.08178625138442236	PRDX4, SRXN1, HP	259	13	6951	6.193347193347193	0.9972259032899788	0.6270279272805714	0.6179405660156356
UP_SEQ_FEATURE	TRANSMEM:Helical	99	24.38423645320197	0.0832348853319115	AQP4, CLDN2, SLC4A4, CDH4, TMEM267, EDNRB, SLC16A7, PSMD1, SLC25A44, SLC16A5, ABCG8, CXADR, ENTPD5, TM4SF4, TEX2, PRLR, CYP2D26, CYP39A1, TMEM254, TMEM135, F830016B08RIK, PLPP5, STIM1, SELENOS, CYP2E1, TCTA, LRRC59, MGST3, SLC41A2, SEL1L, NEDD4L, ILDR2, UBR3, STRA6L, ASIC5, PODXL, PLXNA2, MLEC, SCAP, UGT3A2, BTNL9, SYT3, EDEM1, CYP3A25, CALR, STT3B, PIGR, ABCD2, ABCD3, FLT1, SLC40A1, SNX13, ATP2A2, MIA3, MAGT1, VLDLR, CYP3A59, HERPUD1, SLC37A4, TMED7, RAB5IF, ABCC3, SMIM13, CERS6, TIMM29, ABCC2, UGT1A1, CYP4A10, SIGMAR1, NDUFC2, LSR, RNF144B, FAM210A, FAM234B, SLC22A26, ADGRF5, CANX, TMEM106B, CDHR5, SLC29A1, PCYOX1, PPM1L, SLC20A1, GOSR2, DERL3, HSD17B12, HECTD1, ORMDL2, SLC17A1, JAM2, ATP9A, RANBP2, BCHE, SYVN1, FMO1, FMO2, LYSMD3, FMO3, CLCN5	379	2587	11328	1.1438071216647476	1.0	1.0	0.9992107340173638
GOTERM_BP_DIRECT	GO:0032868~response to insulin	6	1.477832512315271	0.0835182435881408	IGFBP1, ERRFI1, JUN, ABCC2, SCAP, HMGCS2	388	69	11449	2.565889735544599	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0006637~acyl-CoA metabolic process	4	0.9852216748768473	0.08585919241158323	ACNAT2, ACNAT1, ACOT4, ACOT3	388	31	11449	3.807449285001663	1.0	1.0	0.9915254237288136
INTERPRO	IPR019826:Carboxylesterase_B_AS	3	0.7389162561576355	0.08779028309335277	BCHE, CES1B, CES1G	388	15	11584	5.971134020618557	1.0	1.0	0.9977409638554217
KEGG_PATHWAY	mmu02010:ABC transporters	5	1.2315270935960592	0.08812321295247946	ABCC3, ABCG8, ABCD2, ABCD3, ABCC2	247	38	5496	2.9277647560196036	0.9999999999979985	0.6954588697871352	0.6692600767472089
GOTERM_BP_DIRECT	GO:0010918~positive regulation of mitochondrial membrane potential	3	0.7389162561576355	0.08957206598554139	TMEM135, VCP, NDUFC2	388	15	11449	5.901546391752578	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0060429~epithelium development	3	0.7389162561576355	0.08957206598554139	ERRFI1, KRT8, PLXNA2	388	15	11449	5.901546391752578	1.0	1.0	0.9915254237288136
